player_name,team,league_country,position,age,market_value_raw,market_value_est,scraped_date
Joel Vinícius,Arema FC,Indonesia,Depan-Tengah,0,"Rp2,61Mlyr.",261000000,2026-05-04
Dedik Setiawan,Arema FC,Indonesia,Depan-Tengah,27,"Rp2,17Mlyr.",217000000,2026-05-04
Razzaa Fachrezi,Arema FC,Indonesia,Depan-Tengah,20,-,0,2026-05-04
Agusti Ardiansyah,Arema FC,Indonesia,Depan-Tengah,16,-,0,2026-05-04
Dimas Aryaguna,Arema FC,Indonesia,Depan-Tengah,0,-,0,2026-05-04
Teja Paku Alam,PERSIB Bandung,Indonesia,Kiper,0,"Rp4,35Mlyr.",435000000,2026-05-04
Adam Przybek,PERSIB Bandung,Indonesia,Kiper,0,"Rp1,74Mlyr.",174000000,2026-05-04
Fitrah Maulana,PERSIB Bandung,Indonesia,Kiper,0,"Rp434,54Jt.",43454000,2026-05-04
Made Wirawan,PERSIB Bandung,Indonesia,Kiper,0,-,0,2026-05-04
Rhaka Syafaka,PERSIB Bandung,Indonesia,Kiper,0,-,0,2026-05-04
Federico Barba,PERSIB Bandung,Indonesia,Bek-Tengah,0,"Rp8,69Mlyr.",869000000,2026-05-04
Patricio Matricardi,PERSIB Bandung,Indonesia,Bek-Tengah,0,"Rp6,95Mlyr.",695000000,2026-05-04
Frans Dhia Putros,PERSIB Bandung,Indonesia,Bek-Tengah,0,"Rp6,08Mlyr.",608000000,2026-05-04
Júlio César,PERSIB Bandung,Indonesia,Bek-Tengah,0,"Rp5,21Mlyr.",521000000,2026-05-04
Kakang Rudianto,PERSIB Bandung,Indonesia,Bek-Tengah,0,"Rp3,91Mlyr.",391000000,2026-05-04
Achmad Jufriyanto,PERSIB Bandung,Indonesia,Bek-Tengah,16,"Rp173,82Jt.",17382000,2026-05-04
Dion Markx,PERSIB Bandung,Indonesia,Bek-Tengah,44,-,0,2026-05-04
Layvin Kurzawa,PERSIB Bandung,Indonesia,Bek-Kiri,0,"Rp13,04Mlyr.",1304000000,2026-05-04
Kevin Pasha,PERSIB Bandung,Indonesia,Bek-Kanan,0,-,0,2026-05-04
Zulkifli Lukmansyah,PERSIB Bandung,Indonesia,Bek-Kanan,0,-,0,2026-05-04
Thom Haye,PERSIB Bandung,Indonesia,Gel. Bertahan,33,"Rp17,38Mlyr.",1738000000,2026-05-04
Alfeandra Dewangga,PERSIB Bandung,Indonesia,Gel. Bertahan,19,"Rp3,91Mlyr.",391000000,2026-05-04
Robi Darwis,PERSIB Bandung,Indonesia,Gel. Bertahan,0,"Rp2,61Mlyr.",261000000,2026-05-04
Dedi Kusnandar,PERSIB Bandung,Indonesia,Gel. Bertahan,0,"Rp1,74Mlyr.",174000000,2026-05-04
Marc Klok,PERSIB Bandung,Indonesia,Gel. Tengah,23,"Rp6,95Mlyr.",695000000,2026-05-04
Adam Alis,PERSIB Bandung,Indonesia,Gel. Tengah,18,"Rp4,78Mlyr.",478000000,2026-05-04
Abdul Aziz,PERSIB Bandung,Indonesia,Gel. Tengah,0,"Rp869,08Jt.",86908000,2026-05-04
Nazriel Alfaro,PERSIB Bandung,Indonesia,Gel. Tengah,0,"Rp434,54Jt.",43454000,2026-05-04
Berguinho,PERSIB Bandung,Indonesia,Gel. Serang,0,"Rp4,35Mlyr.",435000000,2026-05-04
Luciano Guaycochea,PERSIB Bandung,Indonesia,Gel. Serang,0,"Rp3,91Mlyr.",391000000,2026-05-04
Saddil Ramdani,PERSIB Bandung,Indonesia,Sayap Kiri,0,"Rp5,65Mlyr.",565000000,2026-05-04
Eliano Reijnders,PERSIB Bandung,Indonesia,Sayap Kanan,0,"Rp10,43Mlyr.",1043000000,2026-05-04
Beckham Putra,PERSIB Bandung,Indonesia,Sayap Kanan,0,"Rp6,08Mlyr.",608000000,2026-05-04
Athaya Zahran,PERSIB Bandung,Indonesia,Sayap Kanan,36,-,0,2026-05-04
Andrew Jung,PERSIB Bandung,Indonesia,Depan-Tengah,0,"Rp8,69Mlyr.",869000000,2026-05-04
Sergio Castel,PERSIB Bandung,Indonesia,Depan-Tengah,17,"Rp7,82Mlyr.",782000000,2026-05-04
Uilliam,PERSIB Bandung,Indonesia,Depan-Tengah,0,"Rp4,35Mlyr.",435000000,2026-05-04
Ramon Tanque,PERSIB Bandung,Indonesia,Depan-Tengah,0,"Rp3,91Mlyr.",391000000,2026-05-04
Hilmansyah,PSM Makassar,Indonesia,Kiper,0,"Rp3,48Mlyr.",348000000,2026-05-04
Reza Arya,PSM Makassar,Indonesia,Kiper,30,"Rp2,61Mlyr.",261000000,2026-05-04
Poetro Negoro,PSM Makassar,Indonesia,Kiper,20,-,0,2026-05-04
Agus Al Faris,PSM Makassar,Indonesia,Kiper,0,-,0,2026-05-04
Dusan Lagator,PSM Makassar,Indonesia,Bek-Tengah,0,"Rp7,82Mlyr.",782000000,2026-05-04
Yuran Fernandes,PSM Makassar,Indonesia,Bek-Tengah,0,"Rp6,95Mlyr.",695000000,2026-05-04
Aloísio Neto,PSM Makassar,Indonesia,Bek-Tengah,0,"Rp5,21Mlyr.",521000000,2026-05-04
Syahrul Lasinari,PSM Makassar,Indonesia,Bek-Tengah,0,"Rp3,48Mlyr.",348000000,2026-05-04
Daffa Salman,PSM Makassar,Indonesia,Bek-Tengah,0,"Rp1,74Mlyr.",174000000,2026-05-04
Victor Luiz,PSM Makassar,Indonesia,Bek-Kiri,22,"Rp6,08Mlyr.",608000000,2026-05-04
Mufli Hidayat,PSM Makassar,Indonesia,Bek-Kanan,0,"Rp869,08Jt.",86908000,2026-05-04
Akbar Tanjung,PSM Makassar,Indonesia,Gel. Bertahan,0,"Rp3,91Mlyr.",391000000,2026-05-04
Ananda Raehan,PSM Makassar,Indonesia,Gel. Bertahan,0,"Rp3,04Mlyr.",304000000,2026-05-04
Muhammad Arfan,PSM Makassar,Indonesia,Gel. Bertahan,0,"Rp2,61Mlyr.",261000000,2026-05-04
Rifky Dwi Septiawan,PSM Makassar,Indonesia,Gel. Bertahan,32,"Rp1,74Mlyr.",174000000,2026-05-04
Gledson,PSM Makassar,Indonesia,Gel. Bertahan,40,"Rp1,74Mlyr.",174000000,2026-05-04
Resky Fandi,PSM Makassar,Indonesia,Gel. Bertahan,0,"Rp1,30Mlyr.",130000000,2026-05-04
Adil Nur,PSM Makassar,Indonesia,Gel. Bertahan,0,-,0,2026-05-04
Rasyid Bakri,PSM Makassar,Indonesia,Gel. Tengah,17,"Rp869,08Jt.",86908000,2026-05-04
Kaka Amrullah,PSM Makassar,Indonesia,Gel. Tengah,19,-,0,2026-05-04
Sávio Roberto,PSM Makassar,Indonesia,Gel. Serang,0,"Rp6,08Mlyr.",608000000,2026-05-04
Daisuke Sakai,PSM Makassar,Indonesia,Gel. Serang,0,"Rp4,35Mlyr.",435000000,2026-05-04
Fahrul Aditia,PSM Makassar,Indonesia,Gel. Serang,29,"Rp1,30Mlyr.",130000000,2026-05-04
Rizky Eka Pratama,PSM Makassar,Indonesia,Sayap Kiri,24,"Rp3,48Mlyr.",348000000,2026-05-04
Victor Dethan,PSM Makassar,Indonesia,Sayap Kanan,0,"Rp3,91Mlyr.",391000000,2026-05-04
Abdul Rahman,PSM Makassar,Indonesia,Sayap Kanan,0,"Rp2,17Mlyr.",217000000,2026-05-04
Dzaky Asraf,PSM Makassar,Indonesia,Sayap Kanan,27,"Rp1,74Mlyr.",174000000,2026-05-04
Gala Pagamo,PSM Makassar,Indonesia,Sayap Kanan,18,"Rp869,08Jt.",86908000,2026-05-04
Muh Fahrul,PSM Makassar,Indonesia,Sayap Kanan,0,-,0,2026-05-04
Luka Cumic,PSM Makassar,Indonesia,Depan-Tengah,0,"Rp6,08Mlyr.",608000000,2026-05-04
Alex Tanque,PSM Makassar,Indonesia,Depan-Tengah,0,"Rp5,65Mlyr.",565000000,2026-05-04
Sheriddin Boboev,PSM Makassar,Indonesia,Depan-Tengah,21,"Rp4,35Mlyr.",435000000,2026-05-04
Ricky Pratama,PSM Makassar,Indonesia,Depan-Tengah,0,"Rp2,61Mlyr.",261000000,2026-05-04
Jacques Thémopelé,PSM Makassar,Indonesia,Depan-Tengah,0,"Rp2,17Mlyr.",217000000,2026-05-04
Cahya Supriadi,PSIM Yogyakarta,Indonesia,Kiper,19,"Rp3,91Mlyr.",391000000,2026-05-04
Harlan Suardi,PSIM Yogyakarta,Indonesia,Kiper,26,"Rp2,61Mlyr.",261000000,2026-05-04
Khairul Fikri,PSIM Yogyakarta,Indonesia,Kiper,0,"Rp869,08Jt.",86908000,2026-05-04
Gilang Ardha,PSIM Yogyakarta,Indonesia,Kiper,0,-,0,2026-05-04
Franco Ramos Mingo,PSIM Yogyakarta,Indonesia,Bek-Tengah,0,"Rp6,08Mlyr.",608000000,2026-05-04
Yusaku Yamadera,PSIM Yogyakarta,Indonesia,Bek-Tengah,0,"Rp4,78Mlyr.",478000000,2026-05-04
Jop van der Avert,PSIM Yogyakarta,Indonesia,Bek-Tengah,0,"Rp3,91Mlyr.",391000000,2026-05-04
Andy Setyo,PSIM Yogyakarta,Indonesia,Bek-Tengah,0,"Rp2,17Mlyr.",217000000,2026-05-04
Rendra Teddy,PSIM Yogyakarta,Indonesia,Bek-Tengah,0,"Rp2,17Mlyr.",217000000,2026-05-04
Reva Adi,PSIM Yogyakarta,Indonesia,Bek-Kiri,35,"Rp4,35Mlyr.",435000000,2026-05-04
Dede Sapari,PSIM Yogyakarta,Indonesia,Bek-Kiri,0,"Rp1,74Mlyr.",174000000,2026-05-04
Raka Cahyana,PSIM Yogyakarta,Indonesia,Bek-Kanan,0,"Rp2,61Mlyr.",261000000,2026-05-04
Donny Warmerdam,PSIM Yogyakarta,Indonesia,Gel. Bertahan,0,"Rp6,95Mlyr.",695000000,2026-05-04
Rakhmatsho Rakhmatzoda,PSIM Yogyakarta,Indonesia,Gel. Bertahan,0,"Rp3,48Mlyr.",348000000,2026-05-04
Rio Hardiawan,PSIM Yogyakarta,Indonesia,Gel. Tengah,29,"Rp2,17Mlyr.",217000000,2026-05-04
Ghulam Fatkur,PSIM Yogyakarta,Indonesia,Gel. Tengah,23,"Rp1,74Mlyr.",174000000,2026-05-04
Ezequiel Vidal,PSIM Yogyakarta,Indonesia,Gel. Serang,0,"Rp7,82Mlyr.",782000000,2026-05-04
Zé Valente,PSIM Yogyakarta,Indonesia,Gel. Serang,0,"Rp6,52Mlyr.",652000000,2026-05-04
Fahreza Sudin,PSIM Yogyakarta,Indonesia,Gel. Serang,0,"Rp2,61Mlyr.",261000000,2026-05-04
Savio Sheva,PSIM Yogyakarta,Indonesia,Gel. Serang,0,"Rp2,17Mlyr.",217000000,2026-05-04
Muhammad Iqbal,PSIM Yogyakarta,Indonesia,Gel. Serang,0,"Rp869,08Jt.",86908000,2026-05-04
Anton Fase,PSIM Yogyakarta,Indonesia,Sayap Kiri,0,"Rp3,04Mlyr.",304000000,2026-05-04
Riyatno Abiyoso,PSIM Yogyakarta,Indonesia,Sayap Kiri,27,"Rp2,17Mlyr.",217000000,2026-05-04
Andi Irfan,PSIM Yogyakarta,Indonesia,Sayap Kanan,17,"Rp2,61Mlyr.",261000000,2026-05-04
Nermin Haljeta,PSIM Yogyakarta,Indonesia,Depan-Tengah,0,"Rp6,52Mlyr.",652000000,2026-05-04
Deri Corfe,PSIM Yogyakarta,Indonesia,Depan-Tengah,0,"Rp3,48Mlyr.",348000000,2026-05-04
Igor Rodrigues,Persita Tangerang,Indonesia,Kiper,29,"Rp6,08Mlyr.",608000000,2026-05-04
Kartika Ajie,Persita Tangerang,Indonesia,Kiper,0,"Rp1,74Mlyr.",174000000,2026-05-04
Rizwan Haikal,Persita Tangerang,Indonesia,Kiper,21,-,0,2026-05-04
Rafi Pamungkas,Persita Tangerang,Indonesia,Kiper,0,-,0,2026-05-04
Tamirlan Kozubaev,Persita Tangerang,Indonesia,Bek-Tengah,0,"Rp7,82Mlyr.",782000000,2026-05-04
Javlon Guseynov,Persita Tangerang,Indonesia,Bek-Tengah,19,"Rp3,04Mlyr.",304000000,2026-05-04
Ryuji Utomo,Persita Tangerang,Indonesia,Bek-Tengah,0,"Rp2,61Mlyr.",261000000,2026-05-04
Charisma Fathoni,Persita Tangerang,Indonesia,Bek-Tengah,0,"Rp1,30Mlyr.",130000000,2026-05-04
Mario Jardel,Persita Tangerang,Indonesia,Bek-Kiri,0,"Rp3,04Mlyr.",304000000,2026-05-04
Zalnando,Persita Tangerang,Indonesia,Bek-Kiri,27,"Rp1,74Mlyr.",174000000,2026-05-04
Muhammad Toha,Persita Tangerang,Indonesia,Bek-Kanan,0,"Rp5,21Mlyr.",521000000,2026-05-04
Fairuz Ohorella,Persita Tangerang,Indonesia,Bek-Kanan,0,-,0,2026-05-04
Aep Nursofyan,Persita Tangerang,Indonesia,Bek-Kanan,0,-,0,2026-05-04
Sin-young Bae,Persita Tangerang,Indonesia,Gel. Bertahan,33,"Rp3,04Mlyr.",304000000,2026-05-04
Badrian Ilham,Persita Tangerang,Indonesia,Gel. Bertahan,23,"Rp1,30Mlyr.",130000000,2026-05-04
Ahmad Fahd,Persita Tangerang,Indonesia,Gel. Bertahan,22,"Rp869,08Jt.",86908000,2026-05-04
Andrean Rindorindo,Persita Tangerang,Indonesia,Gel. Bertahan,0,"Rp869,08Jt.",86908000,2026-05-04
Zulfan Djiaulhaq,Persita Tangerang,Indonesia,Gel. Bertahan,36,-,0,2026-05-04
Pablo Ganet,Persita Tangerang,Indonesia,Gel. Tengah,0,"Rp5,21Mlyr.",521000000,2026-05-04
Ramón Bueno,Persita Tangerang,Indonesia,Gel. Tengah,20,"Rp2,61Mlyr.",261000000,2026-05-04
Éber Bessa,Persita Tangerang,Indonesia,Gel. Serang,0,"Rp1,74Mlyr.",174000000,2026-05-04
Jack Brown,Persita Tangerang,Indonesia,Gel. Serang,0,"Rp869,08Jt.",86908000,2026-05-04
Aleksa Andrejic,Persita Tangerang,Indonesia,Sayap Kiri,0,"Rp2,61Mlyr.",261000000,2026-05-04
Esal Sahrul,Persita Tangerang,Indonesia,Sayap Kiri,0,"Rp1,74Mlyr.",174000000,2026-05-04
Yardan Yafi,Persita Tangerang,Indonesia,Sayap Kiri,25,"Rp1,30Mlyr.",130000000,2026-05-04
Evan Tuhuteru,Persita Tangerang,Indonesia,Sayap Kiri,0,-,0,2026-05-04
Cois Artomoro,Persita Tangerang,Indonesia,Sayap Kiri,0,-,0,2026-05-04
Andriano Saputra,Persita Tangerang,Indonesia,Sayap Kiri,30,-,0,2026-05-04
Rayco Rodríguez,Persita Tangerang,Indonesia,Sayap Kanan,0,"Rp6,08Mlyr.",608000000,2026-05-04
Dafiq Firdaus,Persita Tangerang,Indonesia,Sayap Kanan,17,-,0,2026-05-04
Hokky Caraka,Persita Tangerang,Indonesia,Depan-Tengah,0,"Rp3,48Mlyr.",348000000,2026-05-04
Ahmad Nur Hardianto,Persita Tangerang,Indonesia,Depan-Tengah,0,"Rp2,61Mlyr.",261000000,2026-05-04
Dejan Racic,Persita Tangerang,Indonesia,Depan-Tengah,44,"Rp2,61Mlyr.",261000000,2026-05-04
Matheus Alves,Persita Tangerang,Indonesia,Depan-Tengah,0,"Rp2,17Mlyr.",217000000,2026-05-04
Angga Saputro,Malut United FC,Indonesia,Kiper,0,"Rp2,61Mlyr.",261000000,2026-05-04
Alan,Malut United FC,Indonesia,Kiper,0,"Rp2,61Mlyr.",261000000,2026-05-04
Muhammad Ridwan,Malut United FC,Indonesia,Kiper,22,"Rp869,08Jt.",86908000,2026-05-04
Zahir Fazya,Malut United FC,Indonesia,Kiper,28,-,0,2026-05-04
Gustavo França,Malut United FC,Indonesia,Bek-Tengah,0,"Rp6,08Mlyr.",608000000,2026-05-04
Safrudin Tahar,Malut United FC,Indonesia,Bek-Tengah,27,"Rp3,91Mlyr.",391000000,2026-05-04
Nilson Júnior,Malut United FC,Indonesia,Bek-Tengah,0,"Rp1,74Mlyr.",174000000,2026-05-04
Riswan Lauhin,Malut United FC,Indonesia,Bek-Tengah,32,"Rp1,30Mlyr.",130000000,2026-05-04
Kanavaro Burere,Malut United FC,Indonesia,Bek-Tengah,0,-,0,2026-05-04
Rangga Bolang,Malut United FC,Indonesia,Bek-Tengah,0,-,0,2026-05-04
Ali Syafiq,Malut United FC,Indonesia,Bek-Tengah,0,-,0,2026-05-04
Yance Sayuri,Malut United FC,Indonesia,Bek-Kiri,23,"Rp5,65Mlyr.",565000000,2026-05-04
Abduh Lestaluhu,Malut United FC,Indonesia,Bek-Kiri,0,"Rp2,17Mlyr.",217000000,2026-05-04
Igor Inocêncio,Malut United FC,Indonesia,Bek-Kanan,0,"Rp4,35Mlyr.",435000000,2026-05-04
Fredyan Wahyu,Malut United FC,Indonesia,Bek-Kanan,0,"Rp1,74Mlyr.",174000000,2026-05-04
Mardani Majid,Malut United FC,Indonesia,Bek-Kanan,0,-,0,2026-05-04
Manahati Lestusen,Malut United FC,Indonesia,Gel. Bertahan,0,"Rp3,04Mlyr.",304000000,2026-05-04
Wbeymar Angulo,Malut United FC,Indonesia,Gel. Bertahan,16,"Rp2,61Mlyr.",261000000,2026-05-04
Alwi Slamat,Malut United FC,Indonesia,Gel. Bertahan,0,"Rp2,61Mlyr.",261000000,2026-05-04
Tri Setiawan,Malut United FC,Indonesia,Gel. Bertahan,0,"Rp1,74Mlyr.",174000000,2026-05-04
Ridho Syuhada,Malut United FC,Indonesia,Gel. Bertahan,0,"Rp1,30Mlyr.",130000000,2026-05-04
Lucas Cardoso,Malut United FC,Indonesia,Gel. Tengah,0,"Rp6,08Mlyr.",608000000,2026-05-04
Rizky Pellu,Malut United FC,Indonesia,Gel. Tengah,0,-,0,2026-05-04
Septian David,Malut United FC,Indonesia,Gel. Serang,29,"Rp3,04Mlyr.",304000000,2026-05-04
Tyronne,Malut United FC,Indonesia,Gel. Serang,0,"Rp1,74Mlyr.",174000000,2026-05-04
Frets Butuan,Malut United FC,Indonesia,Sayap Kiri,21,"Rp2,61Mlyr.",261000000,2026-05-04
Yakob Sayuri,Malut United FC,Indonesia,Sayap Kanan,0,"Rp6,95Mlyr.",695000000,2026-05-04
Ciro Alves,Malut United FC,Indonesia,Sayap Kanan,0,"Rp3,48Mlyr.",348000000,2026-05-04
Taufik Rustam,Malut United FC,Indonesia,Sayap Kanan,19,"Rp434,54Jt.",43454000,2026-05-04
Fahran Darwan,Malut United FC,Indonesia,Sayap Kanan,0,-,0,2026-05-04
Dimas Drajad,Malut United FC,Indonesia,Depan-Tengah,0,"Rp3,04Mlyr.",304000000,2026-05-04
David da Silva,Malut United FC,Indonesia,Depan-Tengah,17,"Rp2,17Mlyr.",217000000,2026-05-04
Risky Safri,Malut United FC,Indonesia,Depan-Tengah,0,-,0,2026-05-04
Muhamad Riyandi,PERSIS Solo,Indonesia,Kiper,0,"Rp3,04Mlyr.",304000000,2026-05-04
Vukasin Vranes,PERSIS Solo,Indonesia,Kiper,0,"Rp1,74Mlyr.",174000000,2026-05-04
Gede Aditya,PERSIS Solo,Indonesia,Kiper,23,"Rp173,82Jt.",17382000,2026-05-04
Faza Al Firdaus,PERSIS Solo,Indonesia,Kiper,20,-,0,2026-05-04
Luka Dumancic,PERSIS Solo,Indonesia,Bek-Tengah,0,"Rp3,48Mlyr.",348000000,2026-05-04
Kadek Raditya,PERSIS Solo,Indonesia,Bek-Tengah,32,"Rp2,61Mlyr.",261000000,2026-05-04
Agung Mannan,PERSIS Solo,Indonesia,Bek-Tengah,0,"Rp1,30Mlyr.",130000000,2026-05-04
Rian Miziar,PERSIS Solo,Indonesia,Bek-Tengah,26,"Rp434,54Jt.",43454000,2026-05-04
Faqih Maulana,PERSIS Solo,Indonesia,Bek-Kiri,29,"Rp1,74Mlyr.",174000000,2026-05-04
Dusan Mijic,PERSIS Solo,Indonesia,Bek-Kanan,44,"Rp3,48Mlyr.",348000000,2026-05-04
Alfriyanto Nico,PERSIS Solo,Indonesia,Bek-Kanan,0,"Rp2,61Mlyr.",261000000,2026-05-04
Alexvan Djin,PERSIS Solo,Indonesia,Bek-Kanan,0,"Rp2,17Mlyr.",217000000,2026-05-04
Eky Taufik,PERSIS Solo,Indonesia,Bek-Kanan,30,"Rp869,08Jt.",86908000,2026-05-04
Rizky Syahputra,PERSIS Solo,Indonesia,Bek-Kanan,0,-,0,2026-05-04
Andrei Alba,PERSIS Solo,Indonesia,Gel. Bertahan,0,"Rp3,91Mlyr.",391000000,2026-05-04
Sutanto Tan,PERSIS Solo,Indonesia,Gel. Bertahan,22,"Rp3,04Mlyr.",304000000,2026-05-04
Miroslav Maricic,PERSIS Solo,Indonesia,Gel. Tengah,0,"Rp3,48Mlyr.",348000000,2026-05-04
Zanadin Fariz,PERSIS Solo,Indonesia,Gel. Tengah,0,"Rp2,17Mlyr.",217000000,2026-05-04
Dimitri,PERSIS Solo,Indonesia,Gel. Serang,0,"Rp1,74Mlyr.",174000000,2026-05-04
Rexo Dolby,PERSIS Solo,Indonesia,Gel. Serang,0,-,0,2026-05-04
Irfan Jauhari,PERSIS Solo,Indonesia,Sayap Kiri,0,"Rp2,61Mlyr.",261000000,2026-05-04
Jefferson Carioca,PERSIS Solo,Indonesia,Sayap Kiri,0,"Rp2,17Mlyr.",217000000,2026-05-04
Yabes Roni,PERSIS Solo,Indonesia,Sayap Kiri,0,"Rp1,74Mlyr.",174000000,2026-05-04
Althaf Alrizky,PERSIS Solo,Indonesia,Sayap Kanan,36,"Rp2,61Mlyr.",261000000,2026-05-04
Febri Hariyadi,PERSIS Solo,Indonesia,Sayap Kanan,18,"Rp1,74Mlyr.",174000000,2026-05-04
Ikhwan Tanamal,PERSIS Solo,Indonesia,Sayap Kanan,40,"Rp1,30Mlyr.",130000000,2026-05-04
Abu Razard Kamara,PERSIS Solo,Indonesia,Depan-Tengah,0,"Rp4,35Mlyr.",435000000,2026-05-04
Roman Paparyga,PERSIS Solo,Indonesia,Depan-Tengah,0,"Rp4,35Mlyr.",435000000,2026-05-04
Dejan Tumbas,PERSIS Solo,Indonesia,Depan-Tengah,19,"Rp3,48Mlyr.",348000000,2026-05-04
Septian Bagaskara,PERSIS Solo,Indonesia,Depan-Tengah,0,"Rp3,48Mlyr.",348000000,2026-05-04
Bruno Gomes,PERSIS Solo,Indonesia,Depan-Tengah,0,"Rp2,17Mlyr.",217000000,2026-05-04
Arkhan Kaka,PERSIS Solo,Indonesia,Depan-Tengah,0,"Rp1,30Mlyr.",130000000,2026-05-04
Cyrus Margono,Persija Jakarta,Indonesia,Kiper,0,"Rp3,48Mlyr.",348000000,2026-05-04
Andritany,Persija Jakarta,Indonesia,Kiper,26,"Rp2,61Mlyr.",261000000,2026-05-04
Carlos Eduardo,Persija Jakarta,Indonesia,Kiper,0,"Rp1,30Mlyr.",130000000,2026-05-04
Hafizh Rizkianur,Persija Jakarta,Indonesia,Kiper,22,-,0,2026-05-04
Irham Nadzhofa,Persija Jakarta,Indonesia,Kiper,27,-,0,2026-05-04
Rizky Ridho,Persija Jakarta,Indonesia,Bek-Tengah,0,"Rp11,30Mlyr.",1130000000,2026-05-04
Jordi Amat,Persija Jakarta,Indonesia,Bek-Tengah,21,"Rp10,43Mlyr.",1043000000,2026-05-04
Paulo Ricardo,Persija Jakarta,Indonesia,Bek-Tengah,0,"Rp5,21Mlyr.",521000000,2026-05-04
Thales Lira,Persija Jakarta,Indonesia,Bek-Tengah,0,"Rp4,78Mlyr.",478000000,2026-05-04
Dia Syayid,Persija Jakarta,Indonesia,Bek-Tengah,32,"Rp869,08Jt.",86908000,2026-05-04
Baihaqi Rifai,Persija Jakarta,Indonesia,Bek-Tengah,29,-,0,2026-05-04
Shayne Pattynama,Persija Jakarta,Indonesia,Bek-Kiri,25,"Rp6,08Mlyr.",608000000,2026-05-04
Dony Tri Pamungkas,Persija Jakarta,Indonesia,Bek-Kiri,0,"Rp3,48Mlyr.",348000000,2026-05-04
Fajar Fathurrahman,Persija Jakarta,Indonesia,Bek-Kanan,0,"Rp6,08Mlyr.",608000000,2026-05-04
Sousa,Persija Jakarta,Indonesia,Gel. Bertahan,0,"Rp4,35Mlyr.",435000000,2026-05-04
Hanif Sjahbandi,Persija Jakarta,Indonesia,Gel. Bertahan,19,"Rp4,35Mlyr.",435000000,2026-05-04
Fábio Silva,Persija Jakarta,Indonesia,Gel. Bertahan,0,"Rp4,35Mlyr.",435000000,2026-05-04
